Row3,Cost1,Cost2,Id
C11,40000,126354,5159
B11,3000,197433,5160
B11,3000,74412,5161
F11,3000,45093,5162
F11,40000,165634,5163
A11,3000,238480,5164
D11,40000,269507,5165
D11,3000,16215,5166
B11,40000,195990,5167
A11,3000,58764,5168
D11,3000,232216,5169
A11,40000,279327,5170
E11,40000,191715,5171
E11,40000,70161,5172
A11,3000,820,5173
E11,3000,296933,5174
D11,40000,130840,5175
C11,3000,101547,5176
B11,3000,174817,5177
C11,40000,44824,5178
F11,40000,115240,5179
D11,40000,40539,5180
D11,3000,222083,5181
E11,3000,273461,5182
C11,40000,81276,5183
F11,3000,98845,5184
B11,3000,18657,5185
B11,40000,205871,5186
D11,3000,22932,5187
E11,40000,203622,5188
F11,3000,264496,5189
F11,40000,148695,5190
E11,3000,10166,5191
E11,3000,185440,5192
C11,3000,160004,5193
D11,40000,87571,5194
F11,40000,21980,5195
E11,40000,21688,5196
F11,3000,261010,5197
D11,3000,220247,5198
D11,3000,80812,5199
F11,40000,252972,5200
D11,3000,90666,5201
D11,40000,237147,5202
B11,3000,37273,5203
D11,3000,102553,5204
D11,40000,1847,5205
D11,40000,197969,5206
B11,40000,266330,5207
F11,3000,6798,5208
D11,3000,102930,5209
F11,3000,36326,5210
E11,40000,21648,5211
E11,3000,213838,5212
A11,40000,60504,5213
E11,3000,123667,5214
A11,40000,99587,5215
E11,40000,201711,5216
A11,3000,73175,5217
D11,3000,138566,5218
A11,40000,289590,5219
C11,3000,112498,5220
B11,3000,127712,5221
D11,40000,270122,5222
E11,3000,182557,5223
E11,40000,163021,5224
F11,40000,258070,5225
C11,3000,174531,5226
E11,3000,241321,5227
B11,3000,272066,5228
E11,40000,157064,5229
C11,40000,112357,5230
F11,40000,132524,5231
B11,3000,78149,5232
E11,3000,205857,5233
A11,40000,243402,5234
E11,40000,42695,5235
E11,3000,103201,5236
C11,40000,270379,5237
E11,40000,18471,5238
B11,40000,60443,5239
D11,40000,92276,5240
A11,3000,289424,5241
D11,40000,5188,5242
D11,3000,82022,5243
B11,3000,27525,5244
E11,3000,209968,5245
B11,40000,155526,5246
D11,3000,222473,5247
B11,40000,126760,5248
D11,40000,58362,5249
C11,40000,19483,5250
C11,3000,240688,5251
B11,40000,105310,5252
D11,40000,113921,5253
E11,40000,65170,5254
B11,40000,77517,5255
A11,3000,181745,5256
E11,40000,115244,5257
C11,3000,22672,5258
E11,40000,197323,5259
E11,3000,212855,5260
A11,40000,93042,5261
C11,40000,118366,5262
B11,40000,220426,5263
B11,40000,59169,5264
D11,40000,208031,5265
A11,3000,294193,5266
A11,40000,256974,5267
B11,40000,54877,5268
F11,3000,30043,5269
F11,3000,233313,5270
F11,40000,200919,5271
B11,40000,124793,5272
E11,3000,102616,5273
F11,40000,58111,5274
F11,40000,84561,5275
E11,3000,279843,5276
D11,3000,92335,5277
B11,3000,62745,5278
C11,40000,183144,5279
D11,40000,48019,5280
B11,40000,232823,5281
B11,3000,282520,5282
F11,40000,197042,5283
D11,3000,39471,5284
F11,40000,46179,5285
B11,40000,142603,5286
F11,40000,40629,5287
B11,40000,131390,5288
C11,40000,111822,5289
F11,3000,203991,5290
A11,40000,147833,5291
D11,40000,105217,5292
C11,40000,166015,5293
E11,40000,213564,5294
A11,3000,13468,5295
D11,40000,31994,5296
C11,3000,274022,5297
A11,3000,122995,5298
A11,3000,244069,5299
D11,40000,30467,5300
B11,40000,104254,5301
B11,40000,298886,5302
B11,40000,218815,5303
F11,40000,161888,5304
B11,40000,4083,5305
B11,40000,265559,5306
A11,3000,103975,5307
A11,3000,94773,5308
E11,40000,277680,5309
F11,3000,166141,5310
D11,3000,157182,5311
F11,3000,191066,5312
E11,40000,52853,5313
E11,40000,14109,5314
C11,40000,245634,5315
E11,3000,84433,5316
C11,3000,174327,5317
C11,40000,196666,5318
B11,3000,216787,5319
D11,3000,140118,5320
F11,40000,96790,5321
E11,3000,88546,5322
C11,3000,280791,5323
A11,40000,150710,5324
A11,40000,148406,5325
D11,40000,94609,5326
C11,40000,197616,5327
E11,40000,254685,5328
F11,3000,118279,5329
B11,3000,123484,5330
B11,40000,132798,5331
A11,3000,103111,5332
C11,40000,234412,5333
F11,40000,39702,5334
F11,3000,260897,5335
A11,40000,133406,5336
F11,40000,74639,5337
E11,3000,12560,5338
A11,3000,292094,5339
F11,40000,108862,5340
B11,40000,123129,5341
E11,40000,156782,5342
C11,40000,10555,5343
D11,3000,290213,5344
B11,3000,287987,5345
B11,3000,115942,5346
A11,40000,288145,5347
A11,40000,255736,5348
D11,3000,146979,5349
B11,3000,229822,5350
E11,40000,199785,5351
A11,40000,155310,5352
D11,40000,34120,5353
B11,40000,115829,5354
E11,3000,65733,5355
A11,40000,56455,5356
C11,40000,144044,5357
A11,3000,3629,5358
A11,40000,109706,5359
E11,40000,238992,5360
A11,40000,141321,5361
C11,3000,61208,5362
F11,40000,297135,5363
F11,3000,27278,5364
F11,40000,190862,5365
F11,3000,22878,5366
C11,3000,147609,5367
A11,3000,18744,5368
C11,3000,163092,5369
C11,3000,96837,5370
B11,3000,136032,5371
A11,3000,276233,5372
A11,3000,17181,5373
C11,40000,155223,5374
E11,40000,97454,5375
D11,3000,209413,5376
B11,3000,184850,5377
D11,3000,152686,5378
A11,3000,196253,5379
B11,40000,134342,5380
B11,3000,103447,5381
D11,40000,77335,5382
E11,3000,16884,5383
E11,3000,299791,5384
F11,40000,282652,5385
F11,40000,269871,5386
E11,3000,280803,5387
B11,40000,248708,5388
E11,3000,267453,5389
E11,40000,3130,5390
B11,3000,103316,5391
D11,3000,131928,5392
A11,3000,213219,5393
A11,3000,17853,5394
B11,40000,138752,5395
D11,3000,137668,5396
A11,40000,25862,5397
D11,3000,265723,5398
D11,3000,241586,5399
F11,40000,239435,5400
C11,3000,100320,5401
C11,3000,129791,5402
E11,3000,92349,5403
F11,40000,207167,5404
E11,3000,294216,5405
E11,3000,72943,5406
B11,40000,274672,5407
C11,3000,288749,5408
F11,40000,190252,5409
B11,40000,51510,5410
C11,40000,199700,5411
E11,40000,5730,5412
C11,3000,216355,5413
C11,3000,290064,5414
B11,40000,181095,5415
D11,40000,278997,5416
A11,3000,297606,5417
F11,40000,210967,5418
D11,3000,228475,5419
B11,40000,140364,5420
F11,3000,99968,5421
E11,40000,228863,5422
A11,40000,138075,5423
C11,3000,113899,5424
E11,40000,268288,5425
C11,40000,272151,5426
F11,3000,123970,5427
E11,40000,176548,5428
D11,3000,93153,5429
E11,40000,144068,5430
C11,3000,264366,5431
A11,3000,70661,5432
F11,40000,64276,5433
B11,40000,136333,5434
B11,40000,108258,5435
F11,40000,92878,5436
F11,40000,206204,5437
B11,3000,248793,5438
A11,40000,108643,5439
F11,40000,36468,5440
D11,3000,162535,5441
E11,40000,124102,5442
D11,40000,60977,5443
F11,3000,239444,5444
D11,40000,272853,5445
E11,3000,286304,5446
C11,3000,96029,5447
A11,3000,152264,5448
A11,40000,141952,5449
A11,3000,53916,5450
B11,40000,227923,5451
B11,40000,159215,5452
C11,40000,67928,5453
E11,3000,150817,5454
D11,40000,250394,5455
E11,40000,8648,5456
E11,40000,100344,5457
A11,3000,138147,5458
E11,40000,190075,5459
E11,40000,95221,5460
B11,40000,289029,5461
E11,3000,146322,5462
F11,3000,110431,5463
C11,3000,296803,5464
F11,40000,173526,5465
C11,40000,299544,5466
E11,40000,176158,5467
A11,3000,57048,5468
A11,40000,171877,5469
C11,40000,7577,5470
C11,40000,82636,5471
C11,3000,179863,5472
B11,40000,33298,5473
F11,40000,69403,5474
E11,40000,4449,5475
B11,3000,161515,5476
F11,3000,135644,5477
A11,40000,241487,5478
E11,3000,95566,5479
A11,3000,252561,5480
A11,3000,46656,5481
E11,40000,260309,5482
F11,3000,104101,5483
D11,3000,92991,5484
B11,40000,276894,5485
D11,3000,299701,5486
A11,40000,78734,5487
F11,40000,133066,5488
A11,3000,144619,5489
B11,3000,16514,5490
E11,40000,13249,5491
A11,40000,63505,5492
D11,3000,104979,5493
F11,40000,135749,5494
E11,3000,183319,5495
A11,40000,141567,5496
F11,40000,95406,5497
D11,3000,108924,5498
D11,40000,226374,5499
F11,40000,109809,5500
E11,3000,60150,5501
D11,40000,147134,5502
C11,40000,16260,5503
C11,3000,270360,5504
D11,3000,42836,5505
F11,3000,162212,5506
C11,40000,168984,5507
A11,40000,254022,5508
E11,40000,29091,5509
F11,40000,83870,5510
C11,40000,186243,5511
D11,3000,74989,5512
C11,40000,286023,5513
A11,3000,260383,5514
A11,3000,140262,5515
D11,3000,136557,5516
D11,40000,291825,5517
F11,40000,284483,5518
E11,40000,160491,5519
A11,3000,147714,5520
D11,40000,189546,5521
A11,3000,48613,5522
E11,40000,33245,5523
D11,40000,271898,5524
D11,40000,220823,5525
A11,40000,160198,5526
E11,3000,282232,5527
B11,40000,112651,5528
D11,40000,73346,5529
B11,3000,70507,5530
B11,3000,116211,5531
B11,3000,142796,5532
C11,3000,255694,5533
A11,40000,171619,5534
E11,3000,286078,5535
A11,3000,298183,5536
F11,40000,24108,5537
A11,40000,230528,5538
D11,40000,198656,5539
A11,40000,221360,5540
A11,3000,91766,5541
F11,3000,207287,5542
F11,40000,104316,5543
E11,40000,292805,5544
E11,3000,14293,5545
F11,3000,36873,5546
D11,40000,259893,5547
D11,3000,59445,5548
C11,3000,204943,5549
D11,40000,247736,5550
C11,3000,133808,5551
B11,40000,184799,5552
A11,40000,247640,5553
A11,3000,267092,5554
C11,3000,152043,5555
F11,40000,292737,5556
E11,3000,224985,5557
D11,3000,168596,5558
F11,3000,258866,5559
C11,40000,236407,5560
B11,40000,228158,5561
B11,40000,171643,5562
A11,40000,56706,5563
A11,40000,154235,5564
D11,40000,120041,5565
B11,3000,224927,5566
E11,40000,245464,5567
E11,3000,245153,5568
D11,3000,51605,5569
E11,3000,191959,5570
F11,3000,259552,5571
D11,3000,236374,5572
D11,40000,214434,5573
E11,3000,27735,5574
A11,40000,182602,5575
E11,40000,143092,5576
A11,3000,174041,5577
F11,3000,283082,5578
A11,3000,44901,5579
D11,40000,4852,5580
B11,40000,21840,5581
B11,40000,75690,5582
C11,3000,297840,5583
B11,40000,130197,5584
B11,40000,127147,5585
A11,3000,201123,5586
C11,40000,175379,5587
D11,40000,184329,5588
C11,40000,145508,5589
F11,40000,272516,5590
B11,40000,103776,5591
F11,3000,167126,5592
A11,3000,272027,5593
E11,40000,11116,5594
B11,40000,225493,5595
A11,3000,58647,5596
D11,40000,183079,5597
B11,3000,282935,5598
B11,3000,28061,5599
E11,3000,191503,5600
F11,3000,251829,5601
A11,3000,54093,5602
D11,3000,143974,5603
D11,40000,104935,5604
B11,40000,195697,5605
F11,3000,122410,5606
E11,40000,278607,5607
A11,3000,212647,5608
A11,40000,47857,5609
A11,40000,299192,5610
F11,40000,56948,5611
A11,40000,23677,5612
F11,40000,14181,5613
C11,3000,141084,5614
F11,40000,137824,5615
A11,40000,126327,5616
D11,40000,109945,5617
C11,40000,133032,5618
F11,40000,77848,5619
A11,3000,142812,5620
D11,3000,177782,5621
A11,40000,289366,5622
B11,3000,217541,5623
B11,3000,191829,5624
A11,40000,266830,5625
D11,3000,151929,5626
F11,40000,284609,5627
F11,40000,136220,5628
D11,3000,116638,5629
E11,3000,251788,5630
A11,3000,85190,5631
A11,40000,77912,5632
D11,3000,107110,5633
C11,3000,106091,5634
C11,3000,261477,5635
C11,3000,277306,5636
D11,3000,38906,5637
C11,40000,240397,5638
D11,40000,268118,5639
A11,3000,178414,5640
C11,40000,202182,5641
F11,3000,297014,5642
F11,40000,18754,5643
C11,40000,179248,5644
E11,3000,21016,5645
F11,40000,141659,5646
D11,40000,129848,5647
F11,3000,288509,5648
E11,40000,99424,5649
D11,3000,116919,5650
B11,3000,37258,5651
F11,3000,208047,5652
F11,3000,25361,5653
E11,40000,119657,5654
C11,40000,49296,5655
E11,40000,226871,5656
B11,3000,272275,5657
B11,40000,111607,5658
F11,40000,104314,5659
B11,3000,231919,5660
A11,40000,262632,5661
D11,40000,143668,5662
E11,3000,13862,5663
D11,3000,263958,5664
E11,40000,153389,5665
A11,40000,126859,5666
A11,3000,96434,5667
B11,3000,75683,5668
F11,3000,116577,5669
B11,3000,8949,5670
B11,3000,285617,5671
C11,40000,34039,5672
E11,40000,167501,5673
E11,40000,52648,5674
F11,3000,209953,5675
C11,3000,254299,5676
C11,3000,31288,5677
A11,3000,40090,5678
B11,3000,86681,5679
D11,3000,299605,5680
C11,3000,105082,5681
C11,40000,91784,5682
A11,3000,54948,5683
E11,40000,19028,5684
A11,3000,172472,5685
F11,40000,293860,5686
D11,40000,193760,5687
C11,40000,290324,5688
C11,3000,187894,5689
C11,40000,181678,5690
D11,40000,293498,5691
E11,40000,104506,5692
D11,3000,100410,5693
C11,40000,294755,5694
E11,40000,168427,5695
D11,3000,29433,5696
B11,40000,294915,5697
A11,3000,113848,5698
B11,3000,75024,5699
D11,40000,165738,5700
D11,3000,165107,5701
F11,40000,92699,5702
A11,3000,121791,5703
F11,3000,218354,5704
E11,3000,264747,5705
F11,40000,226,5706
D11,3000,76650,5707
C11,40000,141203,5708
D11,40000,123653,5709
B11,40000,131857,5710
E11,40000,56686,5711
F11,3000,93353,5712
F11,40000,114630,5713
B11,40000,67321,5714
B11,3000,215017,5715
E11,3000,150081,5716
A11,40000,158094,5717
F11,3000,150049,5718
C11,3000,134789,5719
F11,40000,139439,5720
C11,3000,290225,5721
E11,3000,42884,5722
F11,40000,101091,5723
F11,40000,4408,5724
D11,3000,286491,5725
F11,3000,39449,5726
C11,40000,227368,5727
F11,3000,172189,5728
C11,40000,61577,5729
A11,3000,30488,5730
B11,3000,26130,5731
F11,40000,185508,5732
E11,3000,256822,5733
D11,40000,289599,5734
C11,40000,8475,5735
B11,40000,124243,5736
A11,3000,11582,5737
D11,3000,41064,5738
A11,3000,178915,5739
D11,40000,184751,5740
C11,40000,212962,5741
A11,3000,76876,5742
A11,40000,33059,5743
B11,40000,102885,5744
E11,3000,21194,5745
A11,40000,249031,5746
B11,40000,207237,5747
F11,3000,254678,5748
C11,3000,231327,5749
E11,40000,204721,5750
D11,40000,22334,5751
D11,3000,119324,5752
E11,3000,264785,5753
C11,3000,27953,5754
A11,3000,231110,5755
E11,40000,212022,5756
C11,40000,182718,5757
B11,40000,35058,5758
B11,40000,289017,5759
A11,3000,132443,5760
E11,3000,103689,5761
C11,40000,54679,5762
E11,3000,159933,5763
C11,3000,77716,5764
E11,3000,111490,5765
C11,40000,291752,5766
A11,3000,9388,5767
A11,40000,59623,5768
A11,40000,284147,5769
A11,3000,281731,5770
C11,40000,191225,5771
F11,3000,60679,5772
B11,3000,278096,5773
E11,3000,266279,5774
A11,40000,265796,5775
A11,3000,66099,5776
E11,3000,248386,5777
D11,40000,13440,5778
E11,40000,227271,5779
E11,40000,211808,5780
F11,3000,59699,5781
D11,3000,74241,5782
B11,40000,231770,5783
A11,40000,160850,5784
E11,3000,283195,5785
D11,3000,252383,5786
C11,3000,162505,5787
C11,3000,237779,5788
D11,40000,73466,5789
B11,40000,220187,5790
B11,40000,255544,5791
A11,40000,56821,5792
F11,40000,599,5793
A11,3000,111611,5794
A11,40000,290497,5795
E11,3000,181432,5796
C11,40000,218100,5797
B11,40000,55671,5798
B11,40000,97531,5799
F11,40000,24824,5800
D11,40000,174221,5801
B11,40000,32310,5802
D11,40000,172342,5803
D11,3000,75856,5804
F11,40000,269624,5805
D11,40000,126967,5806
D11,40000,90754,5807
E11,40000,159793,5808
E11,40000,282979,5809
D11,40000,152207,5810
A11,40000,209410,5811
B11,40000,225655,5812
F11,40000,193015,5813
C11,3000,253756,5814
F11,3000,240567,5815
F11,3000,274225,5816
B11,40000,127279,5817
D11,40000,185877,5818
A11,40000,270247,5819
E11,3000,232469,5820
C11,3000,187366,5821
E11,40000,267812,5822
F11,3000,102669,5823
F11,3000,125818,5824
A11,40000,288594,5825
B11,40000,216058,5826
C11,3000,157855,5827
D11,3000,153373,5828
D11,3000,12147,5829
C11,40000,283736,5830
C11,3000,292123,5831
E11,3000,142825,5832
C11,40000,203078,5833
D11,3000,266839,5834
B11,40000,91119,5835
C11,40000,217705,5836
C11,40000,101806,5837
B11,40000,270584,5838
F11,3000,162612,5839
C11,40000,46804,5840
F11,3000,2463,5841
A11,40000,162500,5842
E11,40000,123150,5843
D11,3000,94187,5844
E11,3000,101354,5845
E11,40000,152233,5846
B11,40000,45067,5847
E11,40000,206161,5848
E11,3000,38279,5849
A11,40000,285140,5850
C11,3000,41479,5851
B11,3000,124594,5852
D11,40000,49489,5853
A11,3000,210489,5854
C11,40000,39349,5855
E11,40000,283595,5856
D11,40000,156968,5857
C11,3000,299428,5858
A11,3000,24753,5859
A11,3000,199314,5860
D11,3000,275626,5861
B11,3000,34062,5862
B11,3000,104955,5863
A11,40000,66592,5864
F11,40000,21778,5865
F11,40000,283973,5866
F11,3000,281346,5867
D11,3000,78963,5868
B11,40000,149846,5869
E11,3000,67505,5870
C11,3000,170064,5871
C11,3000,220990,5872
E11,40000,282198,5873
D11,3000,124747,5874
A11,3000,87891,5875
E11,40000,147188,5876
F11,3000,272571,5877
F11,40000,216874,5878
B11,40000,83182,5879
A11,3000,24672,5880
A11,40000,25392,5881
B11,40000,199832,5882
D11,3000,143508,5883
D11,40000,107962,5884
C11,3000,187553,5885
D11,3000,97260,5886
E11,40000,277812,5887
C11,3000,21993,5888
B11,3000,253392,5889
D11,3000,261511,5890
D11,40000,53709,5891
F11,40000,23757,5892
A11,3000,146739,5893
B11,3000,268460,5894
D11,3000,88721,5895
D11,40000,74147,5896
C11,3000,16799,5897
C11,40000,176063,5898
F11,40000,226042,5899
C11,3000,214923,5900
C11,40000,7180,5901
D11,3000,59268,5902
C11,40000,228719,5903
F11,40000,267973,5904
C11,40000,57245,5905
B11,40000,15492,5906
F11,3000,270666,5907
C11,3000,22529,5908
E11,3000,224695,5909
C11,3000,195063,5910
A11,3000,242076,5911
A11,40000,125283,5912
B11,3000,246787,5913
C11,3000,127067,5914
C11,3000,202477,5915
F11,40000,206940,5916
D11,3000,109987,5917
C11,40000,207528,5918
B11,40000,185112,5919
E11,40000,24244,5920
B11,40000,27259,5921
C11,3000,93763,5922
F11,3000,256197,5923
F11,3000,109216,5924
B11,3000,168947,5925
D11,3000,158503,5926
D11,40000,288546,5927
B11,3000,28260,5928
E11,3000,226066,5929
B11,3000,113150,5930
B11,40000,86293,5931
D11,40000,201334,5932
B11,40000,194268,5933
C11,3000,35966,5934
B11,3000,117333,5935
A11,40000,282599,5936
D11,40000,122274,5937
B11,40000,219705,5938
F11,3000,170208,5939
F11,40000,258016,5940
F11,3000,117810,5941
C11,3000,146751,5942
E11,3000,240571,5943
A11,3000,15148,5944
A11,40000,108326,5945
B11,3000,93020,5946
C11,40000,256370,5947
F11,40000,293667,5948
B11,40000,174189,5949
E11,3000,115334,5950
E11,40000,89836,5951
C11,40000,30386,5952
E11,40000,265349,5953
B11,3000,222615,5954
C11,3000,32065,5955
A11,40000,153197,5956
E11,40000,139659,5957
F11,3000,176179,5958
D11,40000,169307,5959
E11,3000,80598,5960
B11,3000,237704,5961
F11,3000,28835,5962
A11,3000,202161,5963
F11,3000,29539,5964
B11,3000,126172,5965
A11,40000,80437,5966
B11,3000,22455,5967
F11,3000,255992,5968
D11,3000,71035,5969
D11,40000,200909,5970
C11,3000,104214,5971
C11,3000,271912,5972
D11,3000,233989,5973
B11,40000,185029,5974
F11,3000,214387,5975
B11,3000,84969,5976
C11,3000,217716,5977
E11,40000,66879,5978
D11,40000,185304,5979
E11,40000,21554,5980
D11,3000,219373,5981
E11,3000,72456,5982
C11,40000,276389,5983
A11,40000,166694,5984
C11,40000,272606,5985
E11,40000,294284,5986
A11,40000,83910,5987
A11,40000,96582,5988
E11,40000,283245,5989
C11,3000,50077,5990
A11,40000,84979,5991
A11,40000,58573,5992
E11,40000,71070,5993
A11,3000,180802,5994
A11,40000,29548,5995
D11,3000,143596,5996
B11,3000,51851,5997
B11,3000,147808,5998
D11,3000,280774,5999
F11,40000,223656,6000
A11,40000,144700,6001
A11,40000,250726,6002
B11,40000,222754,6003
F11,40000,143800,6004
C11,3000,123063,6005
A11,3000,88215,6006
B11,3000,183566,6007
F11,40000,189003,6008
A11,3000,265492,6009
E11,3000,274850,6010
C11,40000,95427,6011
E11,3000,17437,6012
C11,40000,140342,6013
E11,40000,299537,6014
E11,3000,198834,6015
B11,3000,227171,6016
D11,3000,195987,6017
E11,40000,204217,6018
E11,40000,228048,6019
D11,3000,142686,6020
A11,3000,48881,6021
F11,40000,154377,6022
C11,40000,128727,6023
D11,40000,35434,6024
C11,40000,118934,6025
C11,3000,246067,6026
E11,40000,159939,6027
C11,40000,47787,6028
D11,3000,93356,6029
F11,40000,251985,6030
B11,40000,197747,6031
E11,40000,270043,6032
D11,40000,195365,6033
A11,40000,283402,6034
A11,40000,194194,6035
B11,40000,156969,6036
E11,40000,267761,6037
B11,40000,280719,6038
E11,40000,63709,6039
D11,40000,6840,6040
B11,40000,177311,6041
B11,40000,152238,6042
F11,3000,290229,6043
E11,3000,115354,6044
B11,3000,227936,6045
D11,3000,64955,6046
A11,40000,23407,6047
C11,40000,105874,6048
F11,40000,273311,6049
D11,3000,47447,6050
B11,3000,103733,6051
E11,3000,241515,6052
E11,40000,248552,6053
B11,40000,242046,6054
D11,3000,85116,6055
C11,3000,219871,6056
D11,3000,169514,6057
F11,40000,180852,6058
C11,3000,145850,6059
B11,3000,142888,6060
F11,3000,241960,6061
F11,3000,265113,6062
B11,40000,258049,6063
A11,40000,128575,6064
E11,40000,70611,6065
F11,3000,179211,6066
C11,3000,130156,6067
D11,3000,134305,6068
A11,3000,210210,6069
A11,3000,130715,6070
B11,3000,288475,6071
B11,3000,181606,6072
A11,40000,180416,6073
C11,3000,284104,6074
D11,40000,102821,6075
C11,40000,19440,6076
E11,40000,200183,6077
F11,3000,222911,6078
B11,3000,97909,6079
C11,40000,252106,6080
A11,40000,33424,6081
C11,3000,88394,6082
D11,40000,184214,6083
D11,3000,167245,6084
A11,40000,153678,6085
F11,40000,108662,6086
C11,40000,107679,6087
C11,40000,150591,6088
B11,40000,81388,6089
A11,40000,163131,6090
D11,40000,209090,6091
E11,3000,96921,6092
F11,40000,118346,6093
F11,3000,174148,6094
A11,3000,282293,6095
A11,40000,238541,6096
A11,40000,85511,6097
B11,40000,176843,6098
B11,3000,148300,6099
B11,3000,123438,6100
F11,3000,117064,6101
F11,3000,49083,6102
C11,40000,144131,6103
D11,40000,226459,6104
D11,3000,155595,6105
F11,40000,49011,6106
E11,40000,245931,6107
D11,3000,53815,6108
C11,40000,194151,6109
C11,3000,39975,6110
E11,3000,35136,6111
F11,40000,229470,6112
B11,3000,179667,6113
B11,40000,165084,6114
C11,3000,29069,6115
A11,3000,229260,6116
A11,3000,48608,6117
C11,3000,48875,6118
C11,40000,112438,6119
C11,3000,89338,6120
E11,3000,167595,6121
C11,40000,261379,6122
E11,3000,215603,6123
C11,40000,185655,6124
D11,40000,156633,6125
E11,3000,12048,6126
F11,40000,258725,6127
F11,40000,33041,6128
D11,40000,199786,6129
C11,40000,39843,6130
D11,40000,112702,6131
F11,40000,137776,6132
D11,3000,148824,6133
C11,40000,60582,6134
C11,40000,110150,6135
E11,40000,292892,6136
F11,40000,155729,6137
C11,40000,271266,6138
B11,3000,79724,6139
D11,3000,77698,6140
D11,40000,155774,6141
C11,3000,90282,6142
B11,3000,159212,6143
A11,40000,8077,6144
E11,40000,65074,6145
E11,3000,209101,6146
B11,3000,187174,6147
E11,3000,15998,6148
E11,40000,56534,6149
C11,40000,49343,6150
C11,3000,147409,6151
D11,40000,7527,6152
E11,40000,82320,6153
F11,3000,168948,6154
A11,3000,34150,6155
D11,40000,117975,6156
F11,40000,1073,6157
C11,3000,76854,6158
D11,3000,213944,6159
C11,40000,2334,6160
D11,40000,82291,6161
D11,40000,144531,6162
E11,40000,191828,6163
F11,3000,79259,6164
A11,40000,9897,6165
E11,40000,202722,6166
B11,3000,97031,6167
B11,40000,127472,6168
F11,3000,299096,6169
A11,40000,86032,6170
A11,40000,111152,6171
D11,40000,280184,6172
A11,3000,261129,6173
B11,3000,2674,6174
C11,40000,165218,6175
A11,40000,75569,6176
C11,40000,208000,6177
E11,3000,257508,6178
B11,40000,83708,6179
E11,40000,11370,6180
E11,40000,223590,6181
D11,40000,215248,6182
D11,40000,175990,6183
E11,3000,296771,6184
A11,40000,81247,6185
A11,40000,291842,6186
E11,40000,35059,6187
B11,40000,141926,6188
C11,40000,60116,6189
A11,3000,61009,6190
F11,40000,148382,6191
B11,3000,238737,6192
C11,3000,217440,6193
D11,3000,269138,6194
F11,40000,263155,6195
D11,40000,265611,6196
A11,40000,20623,6197
A11,40000,126614,6198
A11,40000,172400,6199
E11,3000,74762,6200
B11,40000,34730,6201
E11,40000,161106,6202
C11,3000,186779,6203
B11,40000,277411,6204
A11,40000,174901,6205
D11,40000,267598,6206
E11,3000,106479,6207
D11,40000,54077,6208
F11,40000,145466,6209
D11,40000,74010,6210
B11,3000,56391,6211
F11,40000,253075,6212
D11,3000,86763,6213
B11,40000,46218,6214
D11,3000,262389,6215
B11,3000,136128,6216
B11,3000,194135,6217
F11,3000,282019,6218
D11,3000,15595,6219
B11,40000,158668,6220
C11,40000,159763,6221
D11,3000,198417,6222
E11,40000,83911,6223
F11,40000,165975,6224
B11,3000,51669,6225
C11,3000,152159,6226
E11,3000,290139,6227
B11,3000,198133,6228
B11,3000,91438,6229
F11,40000,251048,6230
E11,3000,231210,6231
B11,3000,32544,6232
E11,3000,73361,6233
D11,3000,203461,6234
F11,3000,143029,6235
A11,40000,294443,6236
F11,3000,265946,6237
F11,3000,81306,6238
A11,3000,276824,6239
C11,40000,187259,6240
C11,40000,150051,6241
C11,3000,291486,6242
F11,3000,87938,6243
C11,3000,38630,6244
F11,40000,29026,6245
A11,40000,34750,6246
C11,3000,27659,6247
A11,3000,72662,6248
B11,3000,8052,6249
E11,3000,213359,6250
C11,3000,237729,6251
E11,3000,43984,6252
D11,3000,249250,6253
E11,40000,203875,6254
F11,3000,92389,6255
E11,40000,232353,6256
C11,40000,9272,6257
D11,40000,31010,6258
D11,3000,43066,6259
C11,40000,34482,6260
C11,40000,198699,6261
C11,40000,231969,6262
C11,3000,109509,6263
E11,3000,119359,6264
F11,3000,161791,6265
B11,3000,241091,6266
A11,40000,169151,6267
E11,40000,10062,6268
E11,3000,126883,6269
C11,3000,277214,6270
A11,40000,151447,6271
B11,3000,264866,6272
C11,40000,298123,6273
F11,3000,77398,6274
F11,40000,242738,6275
E11,3000,255216,6276
C11,40000,263105,6277
F11,3000,46605,6278
D11,3000,272698,6279
B11,40000,113895,6280
F11,40000,259875,6281
B11,40000,242428,6282
A11,40000,23582,6283
B11,3000,20873,6284
D11,40000,159317,6285
A11,3000,24252,6286
E11,40000,264140,6287
B11,40000,282003,6288
D11,40000,171604,6289
E11,40000,294346,6290
B11,3000,173371,6291
C11,40000,257913,6292
A11,40000,230890,6293
E11,40000,2154,6294
D11,40000,129280,6295
B11,3000,299766,6296
F11,40000,235827,6297
A11,3000,3006,6298
A11,40000,133024,6299
A11,3000,228298,6300
D11,40000,117507,6301
F11,3000,97978,6302
C11,40000,36414,6303
A11,3000,212977,6304
F11,40000,52529,6305
D11,40000,113173,6306
B11,3000,80360,6307
D11,3000,51729,6308
A11,3000,27124,6309
F11,3000,215708,6310
A11,40000,271815,6311
B11,3000,63404,6312
E11,3000,188235,6313
A11,3000,38759,6314
D11,40000,128893,6315
E11,40000,34117,6316
A11,3000,117757,6317
F11,3000,183560,6318
D11,3000,221503,6319
F11,3000,140090,6320
B11,40000,278986,6321
F11,40000,210015,6322
C11,40000,65446,6323
