Row1,Cost1,Cost2,Id
A,3000,257936,5059
D,40000,261207,5060
D,3000,59932,5061
F,40000,173053,5062
E,3000,152306,5063
B,40000,192050,5064
F,40000,103183,5065
E,3000,48250,5066
D,3000,169883,5067
F,3000,276948,5068
B,3000,169976,5069
A,40000,13643,5070
E,3000,215594,5071
F,40000,54972,5072
F,3000,102547,5073
E,40000,183428,5074
E,3000,223571,5075
A,3000,150730,5076
E,3000,116542,5077
C,3000,9632,5078
E,3000,39931,5079
E,3000,115507,5080
D,3000,190572,5081
D,40000,113541,5082
E,3000,106143,5083
F,3000,105139,5084
F,3000,35408,5085
E,3000,251255,5086
B,40000,113143,5087
C,40000,292780,5088
A,3000,93999,5089
A,40000,64362,5090
D,40000,67796,5091
B,40000,194463,5092
B,3000,179063,5093
E,40000,114230,5094
A,3000,175268,5095
A,40000,34280,5096
B,3000,105743,5097
D,3000,83864,5098
A,3000,282037,5099
C,40000,147691,5100
C,3000,122641,5101
D,3000,64354,5102
F,40000,96878,5103
E,3000,79064,5104
B,3000,68564,5105
D,3000,35254,5106
B,3000,216675,5107
D,3000,129478,5108
D,3000,1488,5109
A,3000,51761,5110
D,40000,147359,5111
E,3000,83974,5112
A,3000,242440,5113
F,40000,212674,5114
B,3000,82503,5115
B,3000,95385,5116
B,40000,231865,5117
F,3000,232034,5118
B,40000,288681,5119
C,3000,68939,5120
B,3000,111182,5121
C,3000,115802,5122
B,40000,205743,5123
C,3000,210482,5124
A,3000,159433,5125
B,3000,181642,5126
C,40000,154264,5127
B,40000,252907,5128
E,3000,89359,5129
F,40000,21696,5130
D,40000,43059,5131
F,40000,273548,5132
A,40000,217401,5133
D,40000,232609,5134
E,40000,26447,5135
C,3000,268544,5136
A,40000,246497,5137
C,40000,166559,5138
E,3000,180644,5139
C,40000,241126,5140
E,40000,95183,5141
F,3000,267620,5142
C,40000,218726,5143
B,40000,71249,5144
F,3000,24066,5145
D,40000,114871,5146
F,40000,135760,5147
E,40000,204910,5148
F,3000,14310,5149
E,40000,90048,5150
D,40000,16302,5151
B,3000,180124,5152
F,3000,136808,5153
E,40000,229403,5154
A,3000,268908,5155
D,3000,260229,5156
E,3000,37392,5157
F,40000,66741,5158
F,40000,126354,5159
E,3000,197433,5160
A,3000,74412,5161
E,3000,45093,5162
C,40000,165634,5163
C,3000,238480,5164
A,40000,269507,5165
F,3000,16215,5166
D,40000,195990,5167
D,3000,58764,5168
B,3000,232216,5169
B,40000,279327,5170
B,40000,191715,5171
A,40000,70161,5172
C,3000,820,5173
D,3000,296933,5174
D,40000,130840,5175
F,3000,101547,5176
C,3000,174817,5177
E,40000,44824,5178
D,40000,115240,5179
E,40000,40539,5180
F,3000,222083,5181
B,3000,273461,5182
D,40000,81276,5183
B,3000,98845,5184
B,3000,18657,5185
E,40000,205871,5186
C,3000,22932,5187
E,40000,203622,5188
D,3000,264496,5189
F,40000,148695,5190
A,3000,10166,5191
F,3000,185440,5192
C,3000,160004,5193
E,40000,87571,5194
F,40000,21980,5195
B,40000,21688,5196
D,3000,261010,5197
C,3000,220247,5198
C,3000,80812,5199
A,40000,252972,5200
B,3000,90666,5201
A,40000,237147,5202
E,3000,37273,5203
A,3000,102553,5204
B,40000,1847,5205
D,40000,197969,5206
F,40000,266330,5207
D,3000,6798,5208
E,3000,102930,5209
E,3000,36326,5210
F,40000,21648,5211
B,3000,213838,5212
A,40000,60504,5213
A,3000,123667,5214
E,40000,99587,5215
E,40000,201711,5216
C,3000,73175,5217
A,3000,138566,5218
A,40000,289590,5219
F,3000,112498,5220
A,3000,127712,5221
B,40000,270122,5222
D,3000,182557,5223
A,40000,163021,5224
E,40000,258070,5225
A,3000,174531,5226
D,3000,241321,5227
B,3000,272066,5228
D,40000,157064,5229
B,40000,112357,5230
B,40000,132524,5231
C,3000,78149,5232
B,3000,205857,5233
B,40000,243402,5234
D,40000,42695,5235
A,3000,103201,5236
D,40000,270379,5237
B,40000,18471,5238
B,40000,60443,5239
C,40000,92276,5240
E,3000,289424,5241
B,40000,5188,5242
B,3000,82022,5243
D,3000,27525,5244
D,3000,209968,5245
D,40000,155526,5246
C,3000,222473,5247
E,40000,126760,5248
F,40000,58362,5249
B,40000,19483,5250
D,3000,240688,5251
C,40000,105310,5252
D,40000,113921,5253
D,40000,65170,5254
D,40000,77517,5255
A,3000,181745,5256
A,40000,115244,5257
B,3000,22672,5258
A,40000,197323,5259
C,3000,212855,5260
B,40000,93042,5261
D,40000,118366,5262
D,40000,220426,5263
B,40000,59169,5264
F,40000,208031,5265
E,3000,294193,5266
A,40000,256974,5267
E,40000,54877,5268
A,3000,30043,5269
C,3000,233313,5270
E,40000,200919,5271
C,40000,124793,5272
A,3000,102616,5273
C,40000,58111,5274
C,40000,84561,5275
B,3000,279843,5276
C,3000,92335,5277
C,3000,62745,5278
C,40000,183144,5279
A,40000,48019,5280
F,40000,232823,5281
C,3000,282520,5282
D,40000,197042,5283
B,3000,39471,5284
B,40000,46179,5285
D,40000,142603,5286
F,40000,40629,5287
E,40000,131390,5288
E,40000,111822,5289
A,3000,203991,5290
B,40000,147833,5291
B,40000,105217,5292
D,40000,166015,5293
D,40000,213564,5294
E,3000,13468,5295
B,40000,31994,5296
C,3000,274022,5297
A,3000,122995,5298
E,3000,244069,5299
B,40000,30467,5300
B,40000,104254,5301
B,40000,298886,5302
E,40000,218815,5303
A,40000,161888,5304
A,40000,4083,5305
F,40000,265559,5306
B,3000,103975,5307
B,3000,94773,5308
B,40000,277680,5309
F,3000,166141,5310
B,3000,157182,5311
C,3000,191066,5312
E,40000,52853,5313
C,40000,14109,5314
A,40000,245634,5315
C,3000,84433,5316
A,3000,174327,5317
B,40000,196666,5318
C,3000,216787,5319
A,3000,140118,5320
B,40000,96790,5321
B,3000,88546,5322
F,3000,280791,5323
E,40000,150710,5324
C,40000,148406,5325
F,40000,94609,5326
B,40000,197616,5327
C,40000,254685,5328
E,3000,118279,5329
B,3000,123484,5330
E,40000,132798,5331
E,3000,103111,5332
D,40000,234412,5333
A,40000,39702,5334
A,3000,260897,5335
C,40000,133406,5336
B,40000,74639,5337
A,3000,12560,5338
B,3000,292094,5339
B,40000,108862,5340
D,40000,123129,5341
D,40000,156782,5342
C,40000,10555,5343
A,3000,290213,5344
D,3000,287987,5345
D,3000,115942,5346
F,40000,288145,5347
F,40000,255736,5348
B,3000,146979,5349
B,3000,229822,5350
B,40000,199785,5351
E,40000,155310,5352
C,40000,34120,5353
B,40000,115829,5354
C,3000,65733,5355
B,40000,56455,5356
F,40000,144044,5357
D,3000,3629,5358
B,40000,109706,5359
D,40000,238992,5360
D,40000,141321,5361
A,3000,61208,5362
D,40000,297135,5363
C,3000,27278,5364
A,40000,190862,5365
C,3000,22878,5366
F,3000,147609,5367
E,3000,18744,5368
B,3000,163092,5369
D,3000,96837,5370
D,3000,136032,5371
E,3000,276233,5372
E,3000,17181,5373
C,40000,155223,5374
C,40000,97454,5375
E,3000,209413,5376
E,3000,184850,5377
F,3000,152686,5378
F,3000,196253,5379
D,40000,134342,5380
F,3000,103447,5381
F,40000,77335,5382
E,3000,16884,5383
C,3000,299791,5384
A,40000,282652,5385
B,40000,269871,5386
D,3000,280803,5387
B,40000,248708,5388
D,3000,267453,5389
F,40000,3130,5390
A,3000,103316,5391
E,3000,131928,5392
C,3000,213219,5393
F,3000,17853,5394
E,40000,138752,5395
D,3000,137668,5396
F,40000,25862,5397
A,3000,265723,5398
A,3000,241586,5399
D,40000,239435,5400
A,3000,100320,5401
E,3000,129791,5402
E,3000,92349,5403
C,40000,207167,5404
C,3000,294216,5405
C,3000,72943,5406
E,40000,274672,5407
A,3000,288749,5408
D,40000,190252,5409
D,40000,51510,5410
D,40000,199700,5411
E,40000,5730,5412
F,3000,216355,5413
C,3000,290064,5414
F,40000,181095,5415
E,40000,278997,5416
F,3000,297606,5417
E,40000,210967,5418
D,3000,228475,5419
F,40000,140364,5420
C,3000,99968,5421
C,40000,228863,5422
A,40000,138075,5423
B,3000,113899,5424
F,40000,268288,5425
C,40000,272151,5426
E,3000,123970,5427
D,40000,176548,5428
C,3000,93153,5429
E,40000,144068,5430
B,3000,264366,5431
E,3000,70661,5432
C,40000,64276,5433
A,40000,136333,5434
C,40000,108258,5435
D,40000,92878,5436
D,40000,206204,5437
B,3000,248793,5438
E,40000,108643,5439
C,40000,36468,5440
E,3000,162535,5441
B,40000,124102,5442
C,40000,60977,5443
A,3000,239444,5444
E,40000,272853,5445
A,3000,286304,5446
B,3000,96029,5447
C,3000,152264,5448
D,40000,141952,5449
A,3000,53916,5450
B,40000,227923,5451
A,40000,159215,5452
B,40000,67928,5453
C,3000,150817,5454
D,40000,250394,5455
E,40000,8648,5456
F,40000,100344,5457
C,3000,138147,5458
B,40000,190075,5459
C,40000,95221,5460
C,40000,289029,5461
D,3000,146322,5462
F,3000,110431,5463
E,3000,296803,5464
B,40000,173526,5465
D,40000,299544,5466
D,40000,176158,5467
E,3000,57048,5468
A,40000,171877,5469
D,40000,7577,5470
B,40000,82636,5471
E,3000,179863,5472
F,40000,33298,5473
E,40000,69403,5474
A,40000,4449,5475
B,3000,161515,5476
C,3000,135644,5477
C,40000,241487,5478
B,3000,95566,5479
E,3000,252561,5480
D,3000,46656,5481
B,40000,260309,5482
B,3000,104101,5483
D,3000,92991,5484
F,40000,276894,5485
A,3000,299701,5486
F,40000,78734,5487
A,40000,133066,5488
D,3000,144619,5489
C,3000,16514,5490
C,40000,13249,5491
E,40000,63505,5492
F,3000,104979,5493
E,40000,135749,5494
A,3000,183319,5495
C,40000,141567,5496
C,40000,95406,5497
A,3000,108924,5498
D,40000,226374,5499
C,40000,109809,5500
C,3000,60150,5501
A,40000,147134,5502
B,40000,16260,5503
F,3000,270360,5504
B,3000,42836,5505
A,3000,162212,5506
C,40000,168984,5507
B,40000,254022,5508
D,40000,29091,5509
D,40000,83870,5510
F,40000,186243,5511
B,3000,74989,5512
E,40000,286023,5513
E,3000,260383,5514
F,3000,140262,5515
F,3000,136557,5516
F,40000,291825,5517
D,40000,284483,5518
F,40000,160491,5519
D,3000,147714,5520
B,40000,189546,5521
F,3000,48613,5522
F,40000,33245,5523
C,40000,271898,5524
E,40000,220823,5525
D,40000,160198,5526
C,3000,282232,5527
E,40000,112651,5528
B,40000,73346,5529
D,3000,70507,5530
A,3000,116211,5531
E,3000,142796,5532
D,3000,255694,5533
B,40000,171619,5534
E,3000,286078,5535
D,3000,298183,5536
A,40000,24108,5537
E,40000,230528,5538
C,40000,198656,5539
F,40000,221360,5540
A,3000,91766,5541
C,3000,207287,5542
C,40000,104316,5543
D,40000,292805,5544
F,3000,14293,5545
E,3000,36873,5546
B,40000,259893,5547
E,3000,59445,5548
E,3000,204943,5549
C,40000,247736,5550
D,3000,133808,5551
F,40000,184799,5552
B,40000,247640,5553
D,3000,267092,5554
E,3000,152043,5555
D,40000,292737,5556
D,3000,224985,5557
C,3000,168596,5558
D,3000,258866,5559
A,40000,236407,5560
F,40000,228158,5561
B,40000,171643,5562
A,40000,56706,5563
C,40000,154235,5564
C,40000,120041,5565
A,3000,224927,5566
D,40000,245464,5567
D,3000,245153,5568
C,3000,51605,5569
D,3000,191959,5570
E,3000,259552,5571
A,3000,236374,5572
A,40000,214434,5573
B,3000,27735,5574
E,40000,182602,5575
C,40000,143092,5576
C,3000,174041,5577
A,3000,283082,5578
D,3000,44901,5579
E,40000,4852,5580
F,40000,21840,5581
E,40000,75690,5582
A,3000,297840,5583
A,40000,130197,5584
C,40000,127147,5585
D,3000,201123,5586
C,40000,175379,5587
F,40000,184329,5588
E,40000,145508,5589
D,40000,272516,5590
A,40000,103776,5591
D,3000,167126,5592
F,3000,272027,5593
B,40000,11116,5594
F,40000,225493,5595
D,3000,58647,5596
C,40000,183079,5597
C,3000,282935,5598
F,3000,28061,5599
D,3000,191503,5600
B,3000,251829,5601
D,3000,54093,5602
B,3000,143974,5603
C,40000,104935,5604
C,40000,195697,5605
F,3000,122410,5606
D,40000,278607,5607
D,3000,212647,5608
C,40000,47857,5609
B,40000,299192,5610
D,40000,56948,5611
E,40000,23677,5612
C,40000,14181,5613
C,3000,141084,5614
C,40000,137824,5615
C,40000,126327,5616
B,40000,109945,5617
A,40000,133032,5618
D,40000,77848,5619
C,3000,142812,5620
F,3000,177782,5621
C,40000,289366,5622
A,3000,217541,5623
B,3000,191829,5624
A,40000,266830,5625
C,3000,151929,5626
E,40000,284609,5627
B,40000,136220,5628
B,3000,116638,5629
C,3000,251788,5630
E,3000,85190,5631
B,40000,77912,5632
D,3000,107110,5633
A,3000,106091,5634
D,3000,261477,5635
E,3000,277306,5636
B,3000,38906,5637
E,40000,240397,5638
E,40000,268118,5639
A,3000,178414,5640
F,40000,202182,5641
A,3000,297014,5642
F,40000,18754,5643
C,40000,179248,5644
E,3000,21016,5645
C,40000,141659,5646
C,40000,129848,5647
D,3000,288509,5648
A,40000,99424,5649
E,3000,116919,5650
D,3000,37258,5651
C,3000,208047,5652
A,3000,25361,5653
F,40000,119657,5654
B,40000,49296,5655
F,40000,226871,5656
A,3000,272275,5657
F,40000,111607,5658
F,40000,104314,5659
C,3000,231919,5660
D,40000,262632,5661
C,40000,143668,5662
F,3000,13862,5663
D,3000,263958,5664
D,40000,153389,5665
A,40000,126859,5666
C,3000,96434,5667
E,3000,75683,5668
A,3000,116577,5669
E,3000,8949,5670
D,3000,285617,5671
F,40000,34039,5672
D,40000,167501,5673
D,40000,52648,5674
B,3000,209953,5675
E,3000,254299,5676
F,3000,31288,5677
B,3000,40090,5678
B,3000,86681,5679
D,3000,299605,5680
E,3000,105082,5681
C,40000,91784,5682
C,3000,54948,5683
D,40000,19028,5684
C,3000,172472,5685
E,40000,293860,5686
A,40000,193760,5687
F,40000,290324,5688
C,3000,187894,5689
B,40000,181678,5690
A,40000,293498,5691
A,40000,104506,5692
A,3000,100410,5693
E,40000,294755,5694
D,40000,168427,5695
C,3000,29433,5696
A,40000,294915,5697
C,3000,113848,5698
E,3000,75024,5699
B,40000,165738,5700
B,3000,165107,5701
D,40000,92699,5702
D,3000,121791,5703
F,3000,218354,5704
F,3000,264747,5705
E,40000,226,5706
B,3000,76650,5707
C,40000,141203,5708
A,40000,123653,5709
F,40000,131857,5710
E,40000,56686,5711
E,3000,93353,5712
E,40000,114630,5713
F,40000,67321,5714
C,3000,215017,5715
A,3000,150081,5716
C,40000,158094,5717
F,3000,150049,5718
B,3000,134789,5719
A,40000,139439,5720
A,3000,290225,5721
C,3000,42884,5722
D,40000,101091,5723
C,40000,4408,5724
A,3000,286491,5725
B,3000,39449,5726
D,40000,227368,5727
F,3000,172189,5728
E,40000,61577,5729
F,3000,30488,5730
C,3000,26130,5731
A,40000,185508,5732
B,3000,256822,5733
A,40000,289599,5734
C,40000,8475,5735
F,40000,124243,5736
A,3000,11582,5737
E,3000,41064,5738
A,3000,178915,5739
F,40000,184751,5740
A,40000,212962,5741
E,3000,76876,5742
F,40000,33059,5743
F,40000,102885,5744
E,3000,21194,5745
B,40000,249031,5746
B,40000,207237,5747
B,3000,254678,5748
C,3000,231327,5749
D,40000,204721,5750
C,40000,22334,5751
C,3000,119324,5752
B,3000,264785,5753
A,3000,27953,5754
D,3000,231110,5755
F,40000,212022,5756
E,40000,182718,5757
D,40000,35058,5758
A,40000,289017,5759
F,3000,132443,5760
D,3000,103689,5761
F,40000,54679,5762
E,3000,159933,5763
B,3000,77716,5764
D,3000,111490,5765
A,40000,291752,5766
D,3000,9388,5767
A,40000,59623,5768
A,40000,284147,5769
F,3000,281731,5770
C,40000,191225,5771
D,3000,60679,5772
B,3000,278096,5773
E,3000,266279,5774
B,40000,265796,5775
D,3000,66099,5776
E,3000,248386,5777
A,40000,13440,5778
E,40000,227271,5779
F,40000,211808,5780
F,3000,59699,5781
E,3000,74241,5782
E,40000,231770,5783
D,40000,160850,5784
E,3000,283195,5785
A,3000,252383,5786
B,3000,162505,5787
E,3000,237779,5788
B,40000,73466,5789
B,40000,220187,5790
F,40000,255544,5791
F,40000,56821,5792
D,40000,599,5793
D,3000,111611,5794
F,40000,290497,5795
A,3000,181432,5796
D,40000,218100,5797
A,40000,55671,5798
A,40000,97531,5799
C,40000,24824,5800
D,40000,174221,5801
B,40000,32310,5802
F,40000,172342,5803
A,3000,75856,5804
B,40000,269624,5805
D,40000,126967,5806
C,40000,90754,5807
E,40000,159793,5808
A,40000,282979,5809
B,40000,152207,5810
C,40000,209410,5811
B,40000,225655,5812
A,40000,193015,5813
C,3000,253756,5814
B,3000,240567,5815
C,3000,274225,5816
B,40000,127279,5817
A,40000,185877,5818
F,40000,270247,5819
D,3000,232469,5820
B,3000,187366,5821
D,40000,267812,5822
B,3000,102669,5823
B,3000,125818,5824
D,40000,288594,5825
D,40000,216058,5826
A,3000,157855,5827
D,3000,153373,5828
F,3000,12147,5829
B,40000,283736,5830
B,3000,292123,5831
C,3000,142825,5832
C,40000,203078,5833
D,3000,266839,5834
F,40000,91119,5835
B,40000,217705,5836
A,40000,101806,5837
C,40000,270584,5838
C,3000,162612,5839
B,40000,46804,5840
A,3000,2463,5841
E,40000,162500,5842
A,40000,123150,5843
F,3000,94187,5844
E,3000,101354,5845
F,40000,152233,5846
A,40000,45067,5847
F,40000,206161,5848
F,3000,38279,5849
C,40000,285140,5850
A,3000,41479,5851
A,3000,124594,5852
F,40000,49489,5853
B,3000,210489,5854
F,40000,39349,5855
E,40000,283595,5856
A,40000,156968,5857
F,3000,299428,5858
A,3000,24753,5859
B,3000,199314,5860
C,3000,275626,5861
B,3000,34062,5862
C,3000,104955,5863
C,40000,66592,5864
B,40000,21778,5865
E,40000,283973,5866
B,3000,281346,5867
B,3000,78963,5868
D,40000,149846,5869
D,3000,67505,5870
E,3000,170064,5871
E,3000,220990,5872
D,40000,282198,5873
B,3000,124747,5874
E,3000,87891,5875
F,40000,147188,5876
B,3000,272571,5877
A,40000,216874,5878
C,40000,83182,5879
D,3000,24672,5880
D,40000,25392,5881
D,40000,199832,5882
D,3000,143508,5883
E,40000,107962,5884
C,3000,187553,5885
A,3000,97260,5886
D,40000,277812,5887
E,3000,21993,5888
D,3000,253392,5889
D,3000,261511,5890
D,40000,53709,5891
E,40000,23757,5892
F,3000,146739,5893
C,3000,268460,5894
F,3000,88721,5895
F,40000,74147,5896
F,3000,16799,5897
E,40000,176063,5898
D,40000,226042,5899
F,3000,214923,5900
C,40000,7180,5901
E,3000,59268,5902
C,40000,228719,5903
B,40000,267973,5904
B,40000,57245,5905
F,40000,15492,5906
F,3000,270666,5907
B,3000,22529,5908
F,3000,224695,5909
E,3000,195063,5910
C,3000,242076,5911
D,40000,125283,5912
D,3000,246787,5913
A,3000,127067,5914
C,3000,202477,5915
F,40000,206940,5916
F,3000,109987,5917
C,40000,207528,5918
A,40000,185112,5919
F,40000,24244,5920
A,40000,27259,5921
A,3000,93763,5922
B,3000,256197,5923
B,3000,109216,5924
A,3000,168947,5925
E,3000,158503,5926
D,40000,288546,5927
B,3000,28260,5928
F,3000,226066,5929
A,3000,113150,5930
D,40000,86293,5931
D,40000,201334,5932
E,40000,194268,5933
C,3000,35966,5934
A,3000,117333,5935
C,40000,282599,5936
F,40000,122274,5937
E,40000,219705,5938
C,3000,170208,5939
D,40000,258016,5940
D,3000,117810,5941
A,3000,146751,5942
A,3000,240571,5943
B,3000,15148,5944
D,40000,108326,5945
B,3000,93020,5946
C,40000,256370,5947
F,40000,293667,5948
E,40000,174189,5949
F,3000,115334,5950
F,40000,89836,5951
A,40000,30386,5952
A,40000,265349,5953
E,3000,222615,5954
A,3000,32065,5955
A,40000,153197,5956
D,40000,139659,5957
C,3000,176179,5958
F,40000,169307,5959
B,3000,80598,5960
A,3000,237704,5961
F,3000,28835,5962
E,3000,202161,5963
F,3000,29539,5964
D,3000,126172,5965
B,40000,80437,5966
D,3000,22455,5967
B,3000,255992,5968
A,3000,71035,5969
F,40000,200909,5970
B,3000,104214,5971
C,3000,271912,5972
E,3000,233989,5973
F,40000,185029,5974
F,3000,214387,5975
D,3000,84969,5976
B,3000,217716,5977
D,40000,66879,5978
F,40000,185304,5979
C,40000,21554,5980
B,3000,219373,5981
C,3000,72456,5982
E,40000,276389,5983
B,40000,166694,5984
B,40000,272606,5985
C,40000,294284,5986
E,40000,83910,5987
B,40000,96582,5988
B,40000,283245,5989
D,3000,50077,5990
F,40000,84979,5991
F,40000,58573,5992
A,40000,71070,5993
F,3000,180802,5994
E,40000,29548,5995
F,3000,143596,5996
E,3000,51851,5997
E,3000,147808,5998
D,3000,280774,5999
D,40000,223656,6000
F,40000,144700,6001
C,40000,250726,6002
F,40000,222754,6003
D,40000,143800,6004
C,3000,123063,6005
F,3000,88215,6006
B,3000,183566,6007
B,40000,189003,6008
D,3000,265492,6009
B,3000,274850,6010
F,40000,95427,6011
D,3000,17437,6012
D,40000,140342,6013
B,40000,299537,6014
E,3000,198834,6015
C,3000,227171,6016
F,3000,195987,6017
F,40000,204217,6018
D,40000,228048,6019
D,3000,142686,6020
D,3000,48881,6021
D,40000,154377,6022
C,40000,128727,6023
B,40000,35434,6024
C,40000,118934,6025
F,3000,246067,6026
E,40000,159939,6027
A,40000,47787,6028
E,3000,93356,6029
E,40000,251985,6030
E,40000,197747,6031
C,40000,270043,6032
C,40000,195365,6033
B,40000,283402,6034
C,40000,194194,6035
A,40000,156969,6036
F,40000,267761,6037
B,40000,280719,6038
E,40000,63709,6039
D,40000,6840,6040
F,40000,177311,6041
A,40000,152238,6042
B,3000,290229,6043
C,3000,115354,6044
F,3000,227936,6045
F,3000,64955,6046
D,40000,23407,6047
F,40000,105874,6048
D,40000,273311,6049
F,3000,47447,6050
B,3000,103733,6051
B,3000,241515,6052
F,40000,248552,6053
F,40000,242046,6054
F,3000,85116,6055
E,3000,219871,6056
A,3000,169514,6057
F,40000,180852,6058
B,3000,145850,6059
A,3000,142888,6060
E,3000,241960,6061
A,3000,265113,6062
A,40000,258049,6063
D,40000,128575,6064
C,40000,70611,6065
F,3000,179211,6066
F,3000,130156,6067
A,3000,134305,6068
F,3000,210210,6069
A,3000,130715,6070
B,3000,288475,6071
B,3000,181606,6072
D,40000,180416,6073
A,3000,284104,6074
A,40000,102821,6075
F,40000,19440,6076
D,40000,200183,6077
F,3000,222911,6078
A,3000,97909,6079
C,40000,252106,6080
E,40000,33424,6081
B,3000,88394,6082
A,40000,184214,6083
D,3000,167245,6084
B,40000,153678,6085
A,40000,108662,6086
C,40000,107679,6087
B,40000,150591,6088
E,40000,81388,6089
C,40000,163131,6090
F,40000,209090,6091
F,3000,96921,6092
E,40000,118346,6093
A,3000,174148,6094
A,3000,282293,6095
E,40000,238541,6096
C,40000,85511,6097
E,40000,176843,6098
A,3000,148300,6099
A,3000,123438,6100
D,3000,117064,6101
E,3000,49083,6102
F,40000,144131,6103
A,40000,226459,6104
A,3000,155595,6105
A,40000,49011,6106
B,40000,245931,6107
A,3000,53815,6108
B,40000,194151,6109
D,3000,39975,6110
F,3000,35136,6111
E,40000,229470,6112
D,3000,179667,6113
A,40000,165084,6114
F,3000,29069,6115
D,3000,229260,6116
E,3000,48608,6117
A,3000,48875,6118
E,40000,112438,6119
C,3000,89338,6120
D,3000,167595,6121
D,40000,261379,6122
D,3000,215603,6123
D,40000,185655,6124
D,40000,156633,6125
C,3000,12048,6126
B,40000,258725,6127
E,40000,33041,6128
E,40000,199786,6129
F,40000,39843,6130
A,40000,112702,6131
C,40000,137776,6132
B,3000,148824,6133
F,40000,60582,6134
B,40000,110150,6135
C,40000,292892,6136
C,40000,155729,6137
B,40000,271266,6138
F,3000,79724,6139
B,3000,77698,6140
D,40000,155774,6141
B,3000,90282,6142
A,3000,159212,6143
F,40000,8077,6144
A,40000,65074,6145
E,3000,209101,6146
C,3000,187174,6147
B,3000,15998,6148
A,40000,56534,6149
A,40000,49343,6150
F,3000,147409,6151
D,40000,7527,6152
A,40000,82320,6153
B,3000,168948,6154
A,3000,34150,6155
E,40000,117975,6156
E,40000,1073,6157
A,3000,76854,6158
C,3000,213944,6159
D,40000,2334,6160
F,40000,82291,6161
D,40000,144531,6162
D,40000,191828,6163
C,3000,79259,6164
B,40000,9897,6165
B,40000,202722,6166
C,3000,97031,6167
F,40000,127472,6168
E,3000,299096,6169
E,40000,86032,6170
B,40000,111152,6171
D,40000,280184,6172
B,3000,261129,6173
D,3000,2674,6174
B,40000,165218,6175
D,40000,75569,6176
B,40000,208000,6177
B,3000,257508,6178
E,40000,83708,6179
A,40000,11370,6180
D,40000,223590,6181
F,40000,215248,6182
E,40000,175990,6183
F,3000,296771,6184
B,40000,81247,6185
D,40000,291842,6186
B,40000,35059,6187
D,40000,141926,6188
C,40000,60116,6189
D,3000,61009,6190
D,40000,148382,6191
B,3000,238737,6192
B,3000,217440,6193
C,3000,269138,6194
E,40000,263155,6195
C,40000,265611,6196
C,40000,20623,6197
A,40000,126614,6198
A,40000,172400,6199
D,3000,74762,6200
A,40000,34730,6201
D,40000,161106,6202
D,3000,186779,6203
B,40000,277411,6204
F,40000,174901,6205
C,40000,267598,6206
C,3000,106479,6207
B,40000,54077,6208
E,40000,145466,6209
F,40000,74010,6210
E,3000,56391,6211
E,40000,253075,6212
A,3000,86763,6213
A,40000,46218,6214
B,3000,262389,6215
C,3000,136128,6216
E,3000,194135,6217
C,3000,282019,6218
B,3000,15595,6219
E,40000,158668,6220
C,40000,159763,6221
A,3000,198417,6222
C,40000,83911,6223
A,40000,165975,6224
D,3000,51669,6225
C,3000,152159,6226
C,3000,290139,6227
B,3000,198133,6228
B,3000,91438,6229
F,40000,251048,6230
A,3000,231210,6231
D,3000,32544,6232
D,3000,73361,6233
D,3000,203461,6234
B,3000,143029,6235
A,40000,294443,6236
B,3000,265946,6237
F,3000,81306,6238
B,3000,276824,6239
A,40000,187259,6240
C,40000,150051,6241
D,3000,291486,6242
F,3000,87938,6243
F,3000,38630,6244
B,40000,29026,6245
E,40000,34750,6246
F,3000,27659,6247
F,3000,72662,6248
A,3000,8052,6249
A,3000,213359,6250
B,3000,237729,6251
B,3000,43984,6252
E,3000,249250,6253
B,40000,203875,6254
C,3000,92389,6255
D,40000,232353,6256
D,40000,9272,6257
D,40000,31010,6258
B,3000,43066,6259
D,40000,34482,6260
D,40000,198699,6261
D,40000,231969,6262
D,3000,109509,6263
E,3000,119359,6264
F,3000,161791,6265
B,3000,241091,6266
F,40000,169151,6267
B,40000,10062,6268
A,3000,126883,6269
A,3000,277214,6270
E,40000,151447,6271
D,3000,264866,6272
B,40000,298123,6273
C,3000,77398,6274
F,40000,242738,6275
F,3000,255216,6276
B,40000,263105,6277
D,3000,46605,6278
B,3000,272698,6279
F,40000,113895,6280
E,40000,259875,6281
F,40000,242428,6282
B,40000,23582,6283
A,3000,20873,6284
F,40000,159317,6285
C,3000,24252,6286
C,40000,264140,6287
B,40000,282003,6288
F,40000,171604,6289
B,40000,294346,6290
E,3000,173371,6291
D,40000,257913,6292
A,40000,230890,6293
F,40000,2154,6294
D,40000,129280,6295
A,3000,299766,6296
D,40000,235827,6297
B,3000,3006,6298
B,40000,133024,6299
D,3000,228298,6300
D,40000,117507,6301
B,3000,97978,6302
D,40000,36414,6303
E,3000,212977,6304
D,40000,52529,6305
E,40000,113173,6306
B,3000,80360,6307
D,3000,51729,6308
D,3000,27124,6309
D,3000,215708,6310
D,40000,271815,6311
C,3000,63404,6312
E,3000,188235,6313
E,3000,38759,6314
E,40000,128893,6315
E,40000,34117,6316
F,3000,117757,6317
A,3000,183560,6318
D,3000,221503,6319
E,3000,140090,6320
E,40000,278986,6321
E,40000,210015,6322
F,40000,65446,6323
B,3000,73929,6324
D,40000,111779,6325
D,40000,65310,6326
F,40000,77279,6327
D,3000,208916,6328
E,3000,183659,6329
