Row2,Cost1,Cost2,Id
C1,3000,234979,5009
F1,40000,172855,5010
C1,40000,71324,5011
B1,40000,289570,5012
F1,3000,65911,5013
A1,3000,254097,5014
E1,3000,52681,5015
E1,3000,159778,5016
B1,3000,231482,5017
D1,40000,56078,5018
D1,3000,254225,5019
E1,40000,244040,5020
D1,3000,239888,5021
B1,40000,170764,5022
E1,40000,127660,5023
D1,40000,35456,5024
E1,40000,124660,5025
F1,3000,5305,5026
C1,3000,3420,5027
D1,3000,133775,5028
E1,3000,63311,5029
F1,3000,246305,5030
F1,40000,179942,5031
B1,40000,37636,5032
F1,3000,171627,5033
D1,40000,140312,5034
D1,3000,89201,5035
A1,3000,191535,5036
D1,3000,31554,5037
C1,40000,256523,5038
E1,40000,40751,5039
B1,40000,28582,5040
F1,40000,279963,5041
C1,40000,39745,5042
E1,40000,275093,5043
A1,40000,75835,5044
D1,40000,98623,5045
A1,3000,251148,5046
B1,40000,88418,5047
A1,40000,86639,5048
C1,3000,107374,5049
B1,40000,135651,5050
F1,3000,84384,5051
A1,3000,271111,5052
F1,40000,286772,5053
B1,3000,31777,5054
E1,40000,14940,5055
F1,40000,143667,5056
D1,3000,90399,5057
F1,3000,182463,5058
E1,3000,257936,5059
B1,40000,261207,5060
C1,3000,59932,5061
E1,40000,173053,5062
B1,3000,152306,5063
F1,40000,192050,5064
B1,40000,103183,5065
F1,3000,48250,5066
D1,3000,169883,5067
F1,3000,276948,5068
A1,3000,169976,5069
A1,40000,13643,5070
D1,3000,215594,5071
C1,40000,54972,5072
D1,3000,102547,5073
E1,40000,183428,5074
D1,3000,223571,5075
C1,3000,150730,5076
E1,3000,116542,5077
B1,3000,9632,5078
C1,3000,39931,5079
D1,3000,115507,5080
E1,3000,190572,5081
B1,40000,113541,5082
F1,3000,106143,5083
C1,3000,105139,5084
E1,3000,35408,5085
D1,3000,251255,5086
A1,40000,113143,5087
E1,40000,292780,5088
B1,3000,93999,5089
D1,40000,64362,5090
C1,40000,67796,5091
C1,40000,194463,5092
A1,3000,179063,5093
E1,40000,114230,5094
F1,3000,175268,5095
C1,40000,34280,5096
F1,3000,105743,5097
E1,3000,83864,5098
D1,3000,282037,5099
C1,40000,147691,5100
B1,3000,122641,5101
C1,3000,64354,5102
E1,40000,96878,5103
E1,3000,79064,5104
C1,3000,68564,5105
F1,3000,35254,5106
B1,3000,216675,5107
A1,3000,129478,5108
C1,3000,1488,5109
D1,3000,51761,5110
F1,40000,147359,5111
E1,3000,83974,5112
B1,3000,242440,5113
E1,40000,212674,5114
D1,3000,82503,5115
B1,3000,95385,5116
E1,40000,231865,5117
A1,3000,232034,5118
B1,40000,288681,5119
B1,3000,68939,5120
C1,3000,111182,5121
C1,3000,115802,5122
A1,40000,205743,5123
D1,3000,210482,5124
F1,3000,159433,5125
E1,3000,181642,5126
C1,40000,154264,5127
F1,40000,252907,5128
C1,3000,89359,5129
A1,40000,21696,5130
E1,40000,43059,5131
B1,40000,273548,5132
C1,40000,217401,5133
D1,40000,232609,5134
F1,40000,26447,5135
F1,3000,268544,5136
D1,40000,246497,5137
D1,40000,166559,5138
D1,3000,180644,5139
D1,40000,241126,5140
D1,40000,95183,5141
F1,3000,267620,5142
E1,40000,218726,5143
D1,40000,71249,5144
F1,3000,24066,5145
C1,40000,114871,5146
A1,40000,135760,5147
B1,40000,204910,5148
C1,3000,14310,5149
F1,40000,90048,5150
E1,40000,16302,5151
A1,3000,180124,5152
C1,3000,136808,5153
A1,40000,229403,5154
F1,3000,268908,5155
B1,3000,260229,5156
E1,3000,37392,5157
B1,40000,66741,5158
D1,40000,126354,5159
E1,3000,197433,5160
D1,3000,74412,5161
A1,3000,45093,5162
F1,40000,165634,5163
B1,3000,238480,5164
F1,40000,269507,5165
E1,3000,16215,5166
A1,40000,195990,5167
A1,3000,58764,5168
D1,3000,232216,5169
E1,40000,279327,5170
C1,40000,191715,5171
C1,40000,70161,5172
D1,3000,820,5173
C1,3000,296933,5174
B1,40000,130840,5175
E1,3000,101547,5176
C1,3000,174817,5177
F1,40000,44824,5178
A1,40000,115240,5179
E1,40000,40539,5180
C1,3000,222083,5181
C1,3000,273461,5182
F1,40000,81276,5183
B1,3000,98845,5184
F1,3000,18657,5185
A1,40000,205871,5186
F1,3000,22932,5187
A1,40000,203622,5188
D1,3000,264496,5189
B1,40000,148695,5190
B1,3000,10166,5191
F1,3000,185440,5192
E1,3000,160004,5193
B1,40000,87571,5194
D1,40000,21980,5195
E1,40000,21688,5196
D1,3000,261010,5197
F1,3000,220247,5198
E1,3000,80812,5199
C1,40000,252972,5200
F1,3000,90666,5201
D1,40000,237147,5202
D1,3000,37273,5203
E1,3000,102553,5204
B1,40000,1847,5205
B1,40000,197969,5206
B1,40000,266330,5207
C1,3000,6798,5208
B1,3000,102930,5209
C1,3000,36326,5210
C1,40000,21648,5211
A1,3000,213838,5212
B1,40000,60504,5213
C1,3000,123667,5214
A1,40000,99587,5215
E1,40000,201711,5216
A1,3000,73175,5217
E1,3000,138566,5218
F1,40000,289590,5219
C1,3000,112498,5220
B1,3000,127712,5221
E1,40000,270122,5222
A1,3000,182557,5223
D1,40000,163021,5224
E1,40000,258070,5225
D1,3000,174531,5226
C1,3000,241321,5227
B1,3000,272066,5228
E1,40000,157064,5229
D1,40000,112357,5230
C1,40000,132524,5231
B1,3000,78149,5232
F1,3000,205857,5233
B1,40000,243402,5234
B1,40000,42695,5235
E1,3000,103201,5236
B1,40000,270379,5237
B1,40000,18471,5238
B1,40000,60443,5239
F1,40000,92276,5240
C1,3000,289424,5241
D1,40000,5188,5242
A1,3000,82022,5243
D1,3000,27525,5244
B1,3000,209968,5245
C1,40000,155526,5246
B1,3000,222473,5247
E1,40000,126760,5248
F1,40000,58362,5249
C1,40000,19483,5250
F1,3000,240688,5251
B1,40000,105310,5252
C1,40000,113921,5253
F1,40000,65170,5254
D1,40000,77517,5255
F1,3000,181745,5256
A1,40000,115244,5257
D1,3000,22672,5258
A1,40000,197323,5259
F1,3000,212855,5260
C1,40000,93042,5261
B1,40000,118366,5262
F1,40000,220426,5263
E1,40000,59169,5264
E1,40000,208031,5265
E1,3000,294193,5266
D1,40000,256974,5267
E1,40000,54877,5268
C1,3000,30043,5269
C1,3000,233313,5270
B1,40000,200919,5271
F1,40000,124793,5272
C1,3000,102616,5273
D1,40000,58111,5274
C1,40000,84561,5275
D1,3000,279843,5276
D1,3000,92335,5277
C1,3000,62745,5278
F1,40000,183144,5279
E1,40000,48019,5280
A1,40000,232823,5281
A1,3000,282520,5282
F1,40000,197042,5283
B1,3000,39471,5284
A1,40000,46179,5285
A1,40000,142603,5286
B1,40000,40629,5287
D1,40000,131390,5288
C1,40000,111822,5289
C1,3000,203991,5290
D1,40000,147833,5291
B1,40000,105217,5292
A1,40000,166015,5293
E1,40000,213564,5294
A1,3000,13468,5295
C1,40000,31994,5296
D1,3000,274022,5297
B1,3000,122995,5298
C1,3000,244069,5299
A1,40000,30467,5300
F1,40000,104254,5301
D1,40000,298886,5302
D1,40000,218815,5303
C1,40000,161888,5304
F1,40000,4083,5305
F1,40000,265559,5306
A1,3000,103975,5307
D1,3000,94773,5308
E1,40000,277680,5309
D1,3000,166141,5310
B1,3000,157182,5311
C1,3000,191066,5312
B1,40000,52853,5313
A1,40000,14109,5314
D1,40000,245634,5315
D1,3000,84433,5316
C1,3000,174327,5317
E1,40000,196666,5318
F1,3000,216787,5319
C1,3000,140118,5320
B1,40000,96790,5321
B1,3000,88546,5322
F1,3000,280791,5323
A1,40000,150710,5324
C1,40000,148406,5325
D1,40000,94609,5326
F1,40000,197616,5327
F1,40000,254685,5328
F1,3000,118279,5329
C1,3000,123484,5330
A1,40000,132798,5331
A1,3000,103111,5332
A1,40000,234412,5333
C1,40000,39702,5334
A1,3000,260897,5335
A1,40000,133406,5336
C1,40000,74639,5337
F1,3000,12560,5338
C1,3000,292094,5339
B1,40000,108862,5340
D1,40000,123129,5341
E1,40000,156782,5342
B1,40000,10555,5343
A1,3000,290213,5344
F1,3000,287987,5345
C1,3000,115942,5346
D1,40000,288145,5347
B1,40000,255736,5348
F1,3000,146979,5349
D1,3000,229822,5350
F1,40000,199785,5351
B1,40000,155310,5352
F1,40000,34120,5353
E1,40000,115829,5354
E1,3000,65733,5355
E1,40000,56455,5356
B1,40000,144044,5357
D1,3000,3629,5358
C1,40000,109706,5359
B1,40000,238992,5360
B1,40000,141321,5361
A1,3000,61208,5362
B1,40000,297135,5363
B1,3000,27278,5364
B1,40000,190862,5365
B1,3000,22878,5366
D1,3000,147609,5367
D1,3000,18744,5368
B1,3000,163092,5369
E1,3000,96837,5370
F1,3000,136032,5371
A1,3000,276233,5372
C1,3000,17181,5373
A1,40000,155223,5374
A1,40000,97454,5375
D1,3000,209413,5376
E1,3000,184850,5377
F1,3000,152686,5378
D1,3000,196253,5379
E1,40000,134342,5380
F1,3000,103447,5381
D1,40000,77335,5382
A1,3000,16884,5383
B1,3000,299791,5384
B1,40000,282652,5385
E1,40000,269871,5386
D1,3000,280803,5387
A1,40000,248708,5388
F1,3000,267453,5389
D1,40000,3130,5390
B1,3000,103316,5391
B1,3000,131928,5392
A1,3000,213219,5393
A1,3000,17853,5394
B1,40000,138752,5395
C1,3000,137668,5396
B1,40000,25862,5397
A1,3000,265723,5398
F1,3000,241586,5399
E1,40000,239435,5400
F1,3000,100320,5401
E1,3000,129791,5402
E1,3000,92349,5403
B1,40000,207167,5404
E1,3000,294216,5405
F1,3000,72943,5406
D1,40000,274672,5407
A1,3000,288749,5408
F1,40000,190252,5409
F1,40000,51510,5410
B1,40000,199700,5411
F1,40000,5730,5412
B1,3000,216355,5413
C1,3000,290064,5414
C1,40000,181095,5415
E1,40000,278997,5416
D1,3000,297606,5417
B1,40000,210967,5418
A1,3000,228475,5419
E1,40000,140364,5420
B1,3000,99968,5421
C1,40000,228863,5422
A1,40000,138075,5423
F1,3000,113899,5424
D1,40000,268288,5425
C1,40000,272151,5426
A1,3000,123970,5427
F1,40000,176548,5428
B1,3000,93153,5429
A1,40000,144068,5430
C1,3000,264366,5431
F1,3000,70661,5432
C1,40000,64276,5433
F1,40000,136333,5434
A1,40000,108258,5435
B1,40000,92878,5436
C1,40000,206204,5437
C1,3000,248793,5438
C1,40000,108643,5439
D1,40000,36468,5440
A1,3000,162535,5441
F1,40000,124102,5442
C1,40000,60977,5443
C1,3000,239444,5444
C1,40000,272853,5445
C1,3000,286304,5446
C1,3000,96029,5447
C1,3000,152264,5448
E1,40000,141952,5449
A1,3000,53916,5450
A1,40000,227923,5451
B1,40000,159215,5452
C1,40000,67928,5453
F1,3000,150817,5454
D1,40000,250394,5455
A1,40000,8648,5456
A1,40000,100344,5457
E1,3000,138147,5458
A1,40000,190075,5459
C1,40000,95221,5460
E1,40000,289029,5461
B1,3000,146322,5462
F1,3000,110431,5463
E1,3000,296803,5464
F1,40000,173526,5465
A1,40000,299544,5466
F1,40000,176158,5467
B1,3000,57048,5468
F1,40000,171877,5469
E1,40000,7577,5470
A1,40000,82636,5471
E1,3000,179863,5472
E1,40000,33298,5473
F1,40000,69403,5474
D1,40000,4449,5475
E1,3000,161515,5476
E1,3000,135644,5477
A1,40000,241487,5478
E1,3000,95566,5479
F1,3000,252561,5480
D1,3000,46656,5481
A1,40000,260309,5482
A1,3000,104101,5483
D1,3000,92991,5484
B1,40000,276894,5485
A1,3000,299701,5486
D1,40000,78734,5487
F1,40000,133066,5488
F1,3000,144619,5489
E1,3000,16514,5490
B1,40000,13249,5491
E1,40000,63505,5492
F1,3000,104979,5493
B1,40000,135749,5494
E1,3000,183319,5495
D1,40000,141567,5496
F1,40000,95406,5497
E1,3000,108924,5498
B1,40000,226374,5499
E1,40000,109809,5500
D1,3000,60150,5501
C1,40000,147134,5502
B1,40000,16260,5503
F1,3000,270360,5504
A1,3000,42836,5505
A1,3000,162212,5506
F1,40000,168984,5507
D1,40000,254022,5508
C1,40000,29091,5509
F1,40000,83870,5510
F1,40000,186243,5511
C1,3000,74989,5512
B1,40000,286023,5513
F1,3000,260383,5514
B1,3000,140262,5515
C1,3000,136557,5516
E1,40000,291825,5517
F1,40000,284483,5518
A1,40000,160491,5519
F1,3000,147714,5520
C1,40000,189546,5521
C1,3000,48613,5522
C1,40000,33245,5523
B1,40000,271898,5524
E1,40000,220823,5525
F1,40000,160198,5526
D1,3000,282232,5527
D1,40000,112651,5528
C1,40000,73346,5529
F1,3000,70507,5530
B1,3000,116211,5531
A1,3000,142796,5532
C1,3000,255694,5533
D1,40000,171619,5534
A1,3000,286078,5535
F1,3000,298183,5536
A1,40000,24108,5537
B1,40000,230528,5538
B1,40000,198656,5539
E1,40000,221360,5540
F1,3000,91766,5541
A1,3000,207287,5542
A1,40000,104316,5543
F1,40000,292805,5544
A1,3000,14293,5545
F1,3000,36873,5546
F1,40000,259893,5547
F1,3000,59445,5548
E1,3000,204943,5549
D1,40000,247736,5550
E1,3000,133808,5551
E1,40000,184799,5552
D1,40000,247640,5553
C1,3000,267092,5554
B1,3000,152043,5555
E1,40000,292737,5556
C1,3000,224985,5557
C1,3000,168596,5558
A1,3000,258866,5559
A1,40000,236407,5560
F1,40000,228158,5561
C1,40000,171643,5562
E1,40000,56706,5563
F1,40000,154235,5564
B1,40000,120041,5565
D1,3000,224927,5566
B1,40000,245464,5567
C1,3000,245153,5568
A1,3000,51605,5569
C1,3000,191959,5570
C1,3000,259552,5571
F1,3000,236374,5572
D1,40000,214434,5573
F1,3000,27735,5574
C1,40000,182602,5575
F1,40000,143092,5576
B1,3000,174041,5577
C1,3000,283082,5578
D1,3000,44901,5579
D1,40000,4852,5580
F1,40000,21840,5581
A1,40000,75690,5582
E1,3000,297840,5583
E1,40000,130197,5584
A1,40000,127147,5585
E1,3000,201123,5586
E1,40000,175379,5587
B1,40000,184329,5588
C1,40000,145508,5589
E1,40000,272516,5590
E1,40000,103776,5591
A1,3000,167126,5592
B1,3000,272027,5593
A1,40000,11116,5594
C1,40000,225493,5595
D1,3000,58647,5596
D1,40000,183079,5597
D1,3000,282935,5598
B1,3000,28061,5599
B1,3000,191503,5600
C1,3000,251829,5601
F1,3000,54093,5602
F1,3000,143974,5603
B1,40000,104935,5604
F1,40000,195697,5605
F1,3000,122410,5606
A1,40000,278607,5607
F1,3000,212647,5608
C1,40000,47857,5609
F1,40000,299192,5610
C1,40000,56948,5611
D1,40000,23677,5612
B1,40000,14181,5613
B1,3000,141084,5614
E1,40000,137824,5615
C1,40000,126327,5616
F1,40000,109945,5617
F1,40000,133032,5618
D1,40000,77848,5619
B1,3000,142812,5620
D1,3000,177782,5621
C1,40000,289366,5622
E1,3000,217541,5623
A1,3000,191829,5624
D1,40000,266830,5625
A1,3000,151929,5626
B1,40000,284609,5627
C1,40000,136220,5628
E1,3000,116638,5629
D1,3000,251788,5630
A1,3000,85190,5631
F1,40000,77912,5632
A1,3000,107110,5633
F1,3000,106091,5634
B1,3000,261477,5635
A1,3000,277306,5636
E1,3000,38906,5637
D1,40000,240397,5638
B1,40000,268118,5639
F1,3000,178414,5640
D1,40000,202182,5641
C1,3000,297014,5642
D1,40000,18754,5643
B1,40000,179248,5644
E1,3000,21016,5645
F1,40000,141659,5646
F1,40000,129848,5647
B1,3000,288509,5648
F1,40000,99424,5649
C1,3000,116919,5650
C1,3000,37258,5651
B1,3000,208047,5652
F1,3000,25361,5653
A1,40000,119657,5654
C1,40000,49296,5655
E1,40000,226871,5656
E1,3000,272275,5657
F1,40000,111607,5658
B1,40000,104314,5659
F1,3000,231919,5660
A1,40000,262632,5661
A1,40000,143668,5662
D1,3000,13862,5663
E1,3000,263958,5664
D1,40000,153389,5665
D1,40000,126859,5666
C1,3000,96434,5667
C1,3000,75683,5668
F1,3000,116577,5669
D1,3000,8949,5670
E1,3000,285617,5671
F1,40000,34039,5672
C1,40000,167501,5673
A1,40000,52648,5674
B1,3000,209953,5675
C1,3000,254299,5676
E1,3000,31288,5677
A1,3000,40090,5678
B1,3000,86681,5679
B1,3000,299605,5680
F1,3000,105082,5681
B1,40000,91784,5682
E1,3000,54948,5683
D1,40000,19028,5684
E1,3000,172472,5685
D1,40000,293860,5686
B1,40000,193760,5687
D1,40000,290324,5688
D1,3000,187894,5689
D1,40000,181678,5690
A1,40000,293498,5691
D1,40000,104506,5692
D1,3000,100410,5693
C1,40000,294755,5694
F1,40000,168427,5695
E1,3000,29433,5696
D1,40000,294915,5697
D1,3000,113848,5698
F1,3000,75024,5699
C1,40000,165738,5700
E1,3000,165107,5701
B1,40000,92699,5702
A1,3000,121791,5703
B1,3000,218354,5704
E1,3000,264747,5705
D1,40000,226,5706
D1,3000,76650,5707
A1,40000,141203,5708
F1,40000,123653,5709
C1,40000,131857,5710
A1,40000,56686,5711
F1,3000,93353,5712
E1,40000,114630,5713
F1,40000,67321,5714
C1,3000,215017,5715
C1,3000,150081,5716
C1,40000,158094,5717
E1,3000,150049,5718
C1,3000,134789,5719
E1,40000,139439,5720
C1,3000,290225,5721
C1,3000,42884,5722
A1,40000,101091,5723
C1,40000,4408,5724
A1,3000,286491,5725
F1,3000,39449,5726
D1,40000,227368,5727
E1,3000,172189,5728
B1,40000,61577,5729
E1,3000,30488,5730
D1,3000,26130,5731
C1,40000,185508,5732
C1,3000,256822,5733
E1,40000,289599,5734
E1,40000,8475,5735
D1,40000,124243,5736
B1,3000,11582,5737
C1,3000,41064,5738
A1,3000,178915,5739
E1,40000,184751,5740
B1,40000,212962,5741
A1,3000,76876,5742
A1,40000,33059,5743
E1,40000,102885,5744
F1,3000,21194,5745
A1,40000,249031,5746
F1,40000,207237,5747
D1,3000,254678,5748
A1,3000,231327,5749
D1,40000,204721,5750
B1,40000,22334,5751
D1,3000,119324,5752
E1,3000,264785,5753
D1,3000,27953,5754
C1,3000,231110,5755
B1,40000,212022,5756
C1,40000,182718,5757
B1,40000,35058,5758
B1,40000,289017,5759
C1,3000,132443,5760
B1,3000,103689,5761
B1,40000,54679,5762
D1,3000,159933,5763
A1,3000,77716,5764
E1,3000,111490,5765
F1,40000,291752,5766
C1,3000,9388,5767
D1,40000,59623,5768
E1,40000,284147,5769
A1,3000,281731,5770
B1,40000,191225,5771
E1,3000,60679,5772
F1,3000,278096,5773
A1,3000,266279,5774
A1,40000,265796,5775
C1,3000,66099,5776
D1,3000,248386,5777
E1,40000,13440,5778
D1,40000,227271,5779
F1,40000,211808,5780
F1,3000,59699,5781
D1,3000,74241,5782
F1,40000,231770,5783
B1,40000,160850,5784
D1,3000,283195,5785
E1,3000,252383,5786
E1,3000,162505,5787
C1,3000,237779,5788
B1,40000,73466,5789
A1,40000,220187,5790
D1,40000,255544,5791
F1,40000,56821,5792
C1,40000,599,5793
A1,3000,111611,5794
D1,40000,290497,5795
B1,3000,181432,5796
B1,40000,218100,5797
C1,40000,55671,5798
D1,40000,97531,5799
E1,40000,24824,5800
B1,40000,174221,5801
D1,40000,32310,5802
A1,40000,172342,5803
A1,3000,75856,5804
D1,40000,269624,5805
B1,40000,126967,5806
C1,40000,90754,5807
A1,40000,159793,5808
D1,40000,282979,5809
B1,40000,152207,5810
C1,40000,209410,5811
E1,40000,225655,5812
D1,40000,193015,5813
E1,3000,253756,5814
F1,3000,240567,5815
B1,3000,274225,5816
D1,40000,127279,5817
A1,40000,185877,5818
E1,40000,270247,5819
F1,3000,232469,5820
C1,3000,187366,5821
D1,40000,267812,5822
B1,3000,102669,5823
F1,3000,125818,5824
B1,40000,288594,5825
B1,40000,216058,5826
E1,3000,157855,5827
C1,3000,153373,5828
A1,3000,12147,5829
F1,40000,283736,5830
F1,3000,292123,5831
B1,3000,142825,5832
E1,40000,203078,5833
F1,3000,266839,5834
D1,40000,91119,5835
A1,40000,217705,5836
F1,40000,101806,5837
A1,40000,270584,5838
D1,3000,162612,5839
E1,40000,46804,5840
D1,3000,2463,5841
D1,40000,162500,5842
F1,40000,123150,5843
C1,3000,94187,5844
B1,3000,101354,5845
E1,40000,152233,5846
B1,40000,45067,5847
F1,40000,206161,5848
F1,3000,38279,5849
B1,40000,285140,5850
E1,3000,41479,5851
F1,3000,124594,5852
D1,40000,49489,5853
F1,3000,210489,5854
B1,40000,39349,5855
F1,40000,283595,5856
D1,40000,156968,5857
D1,3000,299428,5858
A1,3000,24753,5859
E1,3000,199314,5860
E1,3000,275626,5861
C1,3000,34062,5862
B1,3000,104955,5863
A1,40000,66592,5864
E1,40000,21778,5865
C1,40000,283973,5866
B1,3000,281346,5867
F1,3000,78963,5868
C1,40000,149846,5869
B1,3000,67505,5870
D1,3000,170064,5871
F1,3000,220990,5872
D1,40000,282198,5873
B1,3000,124747,5874
B1,3000,87891,5875
D1,40000,147188,5876
E1,3000,272571,5877
A1,40000,216874,5878
D1,40000,83182,5879
C1,3000,24672,5880
C1,40000,25392,5881
A1,40000,199832,5882
E1,3000,143508,5883
F1,40000,107962,5884
C1,3000,187553,5885
D1,3000,97260,5886
C1,40000,277812,5887
D1,3000,21993,5888
A1,3000,253392,5889
E1,3000,261511,5890
E1,40000,53709,5891
E1,40000,23757,5892
E1,3000,146739,5893
B1,3000,268460,5894
B1,3000,88721,5895
C1,40000,74147,5896
B1,3000,16799,5897
F1,40000,176063,5898
E1,40000,226042,5899
C1,3000,214923,5900
E1,40000,7180,5901
B1,3000,59268,5902
F1,40000,228719,5903
F1,40000,267973,5904
E1,40000,57245,5905
D1,40000,15492,5906
D1,3000,270666,5907
E1,3000,22529,5908
F1,3000,224695,5909
A1,3000,195063,5910
D1,3000,242076,5911
C1,40000,125283,5912
D1,3000,246787,5913
F1,3000,127067,5914
F1,3000,202477,5915
E1,40000,206940,5916
C1,3000,109987,5917
C1,40000,207528,5918
B1,40000,185112,5919
E1,40000,24244,5920
E1,40000,27259,5921
B1,3000,93763,5922
E1,3000,256197,5923
C1,3000,109216,5924
F1,3000,168947,5925
E1,3000,158503,5926
D1,40000,288546,5927
C1,3000,28260,5928
F1,3000,226066,5929
A1,3000,113150,5930
F1,40000,86293,5931
F1,40000,201334,5932
B1,40000,194268,5933
A1,3000,35966,5934
E1,3000,117333,5935
E1,40000,282599,5936
C1,40000,122274,5937
E1,40000,219705,5938
E1,3000,170208,5939
B1,40000,258016,5940
C1,3000,117810,5941
B1,3000,146751,5942
A1,3000,240571,5943
B1,3000,15148,5944
F1,40000,108326,5945
D1,3000,93020,5946
D1,40000,256370,5947
A1,40000,293667,5948
C1,40000,174189,5949
A1,3000,115334,5950
E1,40000,89836,5951
D1,40000,30386,5952
E1,40000,265349,5953
D1,3000,222615,5954
A1,3000,32065,5955
C1,40000,153197,5956
B1,40000,139659,5957
B1,3000,176179,5958
A1,40000,169307,5959
E1,3000,80598,5960
D1,3000,237704,5961
E1,3000,28835,5962
A1,3000,202161,5963
A1,3000,29539,5964
E1,3000,126172,5965
E1,40000,80437,5966
B1,3000,22455,5967
C1,3000,255992,5968
A1,3000,71035,5969
A1,40000,200909,5970
C1,3000,104214,5971
B1,3000,271912,5972
B1,3000,233989,5973
A1,40000,185029,5974
C1,3000,214387,5975
F1,3000,84969,5976
A1,3000,217716,5977
A1,40000,66879,5978
C1,40000,185304,5979
F1,40000,21554,5980
E1,3000,219373,5981
D1,3000,72456,5982
B1,40000,276389,5983
A1,40000,166694,5984
B1,40000,272606,5985
F1,40000,294284,5986
C1,40000,83910,5987
B1,40000,96582,5988
B1,40000,283245,5989
E1,3000,50077,5990
D1,40000,84979,5991
E1,40000,58573,5992
C1,40000,71070,5993
B1,3000,180802,5994
E1,40000,29548,5995
A1,3000,143596,5996
E1,3000,51851,5997
B1,3000,147808,5998
D1,3000,280774,5999
B1,40000,223656,6000
A1,40000,144700,6001
B1,40000,250726,6002
E1,40000,222754,6003
C1,40000,143800,6004
A1,3000,123063,6005
F1,3000,88215,6006
D1,3000,183566,6007
F1,40000,189003,6008
F1,3000,265492,6009
F1,3000,274850,6010
B1,40000,95427,6011
A1,3000,17437,6012
E1,40000,140342,6013
A1,40000,299537,6014
A1,3000,198834,6015
C1,3000,227171,6016
B1,3000,195987,6017
D1,40000,204217,6018
F1,40000,228048,6019
B1,3000,142686,6020
D1,3000,48881,6021
E1,40000,154377,6022
E1,40000,128727,6023
B1,40000,35434,6024
D1,40000,118934,6025
B1,3000,246067,6026
E1,40000,159939,6027
E1,40000,47787,6028
B1,3000,93356,6029
D1,40000,251985,6030
F1,40000,197747,6031
E1,40000,270043,6032
C1,40000,195365,6033
B1,40000,283402,6034
C1,40000,194194,6035
D1,40000,156969,6036
D1,40000,267761,6037
D1,40000,280719,6038
E1,40000,63709,6039
B1,40000,6840,6040
C1,40000,177311,6041
E1,40000,152238,6042
D1,3000,290229,6043
B1,3000,115354,6044
A1,3000,227936,6045
A1,3000,64955,6046
F1,40000,23407,6047
F1,40000,105874,6048
C1,40000,273311,6049
B1,3000,47447,6050
B1,3000,103733,6051
E1,3000,241515,6052
C1,40000,248552,6053
B1,40000,242046,6054
D1,3000,85116,6055
E1,3000,219871,6056
E1,3000,169514,6057
E1,40000,180852,6058
C1,3000,145850,6059
F1,3000,142888,6060
D1,3000,241960,6061
C1,3000,265113,6062
E1,40000,258049,6063
D1,40000,128575,6064
A1,40000,70611,6065
F1,3000,179211,6066
C1,3000,130156,6067
A1,3000,134305,6068
C1,3000,210210,6069
D1,3000,130715,6070
A1,3000,288475,6071
F1,3000,181606,6072
E1,40000,180416,6073
D1,3000,284104,6074
C1,40000,102821,6075
F1,40000,19440,6076
E1,40000,200183,6077
D1,3000,222911,6078
C1,3000,97909,6079
D1,40000,252106,6080
C1,40000,33424,6081
E1,3000,88394,6082
F1,40000,184214,6083
A1,3000,167245,6084
E1,40000,153678,6085
C1,40000,108662,6086
D1,40000,107679,6087
B1,40000,150591,6088
E1,40000,81388,6089
A1,40000,163131,6090
A1,40000,209090,6091
B1,3000,96921,6092
A1,40000,118346,6093
C1,3000,174148,6094
E1,3000,282293,6095
A1,40000,238541,6096
C1,40000,85511,6097
C1,40000,176843,6098
E1,3000,148300,6099
A1,3000,123438,6100
D1,3000,117064,6101
D1,3000,49083,6102
E1,40000,144131,6103
A1,40000,226459,6104
D1,3000,155595,6105
B1,40000,49011,6106
C1,40000,245931,6107
C1,3000,53815,6108
B1,40000,194151,6109
A1,3000,39975,6110
D1,3000,35136,6111
F1,40000,229470,6112
C1,3000,179667,6113
F1,40000,165084,6114
E1,3000,29069,6115
F1,3000,229260,6116
F1,3000,48608,6117
B1,3000,48875,6118
F1,40000,112438,6119
D1,3000,89338,6120
F1,3000,167595,6121
A1,40000,261379,6122
E1,3000,215603,6123
E1,40000,185655,6124
A1,40000,156633,6125
F1,3000,12048,6126
E1,40000,258725,6127
C1,40000,33041,6128
F1,40000,199786,6129
F1,40000,39843,6130
F1,40000,112702,6131
A1,40000,137776,6132
D1,3000,148824,6133
F1,40000,60582,6134
C1,40000,110150,6135
E1,40000,292892,6136
E1,40000,155729,6137
F1,40000,271266,6138
F1,3000,79724,6139
B1,3000,77698,6140
C1,40000,155774,6141
A1,3000,90282,6142
D1,3000,159212,6143
D1,40000,8077,6144
B1,40000,65074,6145
F1,3000,209101,6146
F1,3000,187174,6147
F1,3000,15998,6148
C1,40000,56534,6149
F1,40000,49343,6150
C1,3000,147409,6151
A1,40000,7527,6152
F1,40000,82320,6153
A1,3000,168948,6154
F1,3000,34150,6155
E1,40000,117975,6156
F1,40000,1073,6157
A1,3000,76854,6158
E1,3000,213944,6159
A1,40000,2334,6160
C1,40000,82291,6161
D1,40000,144531,6162
D1,40000,191828,6163
D1,3000,79259,6164
F1,40000,9897,6165
D1,40000,202722,6166
D1,3000,97031,6167
E1,40000,127472,6168
C1,3000,299096,6169
D1,40000,86032,6170
A1,40000,111152,6171
B1,40000,280184,6172
E1,3000,261129,6173
